"","Center_Lng","Center_Lat","Radius"
"1",-122.306670773946,47.5901867011495,0.00934518667024792
"2",-122.284728388889,47.5901612777778,0.00869074066690479
"3",-122.319277761905,47.5760640952381,0.00617889594615819
